"CRDTPRCODIGO";"DTPRCODIGO";"PRCCODIGO";"DTQMCODIGO";"USUCODIGOACT";"USUCODIGOMOD";"DTPRTAREAS";"DTPRACTINDIV";"DTPRACTGRUPAL";"DTPRLECCIONES";"DTPRPRUEBA";"DTPRADICIONAL1";"DTPRADICIONAL2";"DTPRPROMEDIO1";"DTPRREFUERZO";"DTPRPROMEDIO";"MATCODIGO";"MATDESCRIPCION";"MATORDEN";"MATTIPO";"DTPRESTADO";"PRCNOTA1";"PRCNOTA2";"PRCNOTA3";"PRCNOTA4";"PRCNOTA5";"PRCNOTA6";"PRCNOTA7";"PRCNOTA8";"PRCNOTA9";"PRCDESCA1";"PRCDESCA2";"PRCDESC1";"PRCDESC2";"PRCDESC3";"PRCDESC4";"PRCDESC5";"PRCDESC6";"PRCDESC7";"PRCDESC8";"PRCFECHA1";"PRCFECHA2";"PRCFECHA3";"PRCFECHA4";"PRCFECHA5";"PRCFECHA6";"PRCFECHA7";"PRCFECHA8"
"3306";"340047";"11";"37584";"111";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"COMPORTAMIENTO";"11";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3307";"340079";"11";"37616";"111";"85";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"103";"COMPORTAMIENTO";"11";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3308";"340067";"11";"37604";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3309";"340080";"11";"37617";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3310";"340093";"11";"37630";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3311";"340106";"11";"37643";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3312";"340119";"11";"37656";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3313";"340132";"11";"37669";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3314";"340145";"11";"37682";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3315";"340158";"11";"37695";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3316";"340171";"11";"37708";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3317";"340184";"11";"37721";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3318";"340197";"11";"37734";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3319";"340210";"11";"37747";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3320";"340223";"11";"37760";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3321";"340236";"11";"37773";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3322";"340249";"11";"37786";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3323";"340262";"11";"37799";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3324";"340288";"11";"37825";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3325";"340301";"11";"37838";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3326";"340314";"11";"37851";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3327";"340327";"11";"37864";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3328";"340340";"11";"37877";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3329";"340353";"11";"37890";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3330";"340366";"11";"37903";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3331";"340379";"11";"37916";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3332";"340392";"11";"37929";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3333";"340405";"11";"37942";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3334";"340418";"11";"37955";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3335";"340431";"11";"37968";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3336";"340444";"11";"37981";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3337";"340457";"11";"37994";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3338";"340470";"11";"38007";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3339";"340483";"11";"38020";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3340";"340496";"11";"38033";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3341";"340509";"11";"38046";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3342";"340522";"11";"38059";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3343";"340535";"11";"38072";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3344";"340548";"11";"38085";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3345";"340561";"11";"38098";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3346";"340574";"11";"38111";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3347";"340587";"11";"38124";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3348";"340600";"11";"38137";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3349";"340613";"11";"38150";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3350";"340626";"11";"38163";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3351";"340639";"11";"38176";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3352";"340652";"11";"38189";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3353";"340665";"11";"38202";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3354";"340678";"11";"38215";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3355";"340691";"11";"38228";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3356";"340704";"11";"38241";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3357";"340717";"11";"38254";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3358";"340730";"11";"38267";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3359";"340743";"11";"38280";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3360";"340756";"11";"38293";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3361";"340769";"11";"38306";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3362";"340782";"11";"38319";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3363";"340795";"11";"38332";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3364";"340808";"11";"38345";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3365";"340821";"11";"38358";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3366";"340834";"11";"38371";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3367";"340847";"11";"38384";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3368";"340873";"11";"38410";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3369";"340860";"11";"38397";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3370";"340886";"11";"38423";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3371";"340899";"11";"38436";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3372";"340912";"11";"38449";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3373";"340925";"11";"38462";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3374";"340938";"11";"38475";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3375";"340951";"11";"38488";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3376";"340964";"11";"38501";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3377";"340977";"11";"38514";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3378";"340990";"11";"38527";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3379";"341003";"11";"38540";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3380";"341016";"11";"38553";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3381";"341029";"11";"38566";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3382";"341042";"11";"38579";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3383";"341055";"11";"38592";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3384";"341068";"11";"38605";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3385";"341081";"11";"38618";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3386";"341094";"11";"38631";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3387";"341107";"11";"38644";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3388";"341120";"11";"38657";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3389";"341133";"11";"38670";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3390";"341146";"11";"38683";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3391";"341159";"11";"38696";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3392";"341172";"11";"38709";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3393";"341185";"11";"38722";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3394";"341198";"11";"38735";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3395";"341211";"11";"38748";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3396";"341224";"11";"38761";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3397";"341237";"11";"38774";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3398";"341250";"11";"38787";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3399";"341263";"11";"38800";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3400";"341276";"11";"38813";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3401";"341289";"11";"38826";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3402";"341302";"11";"38839";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3403";"341315";"11";"38852";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3404";"341328";"11";"38865";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3405";"341341";"11";"38878";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3406";"341354";"11";"38891";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3407";"341367";"11";"38904";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3408";"341380";"11";"38917";"111";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"ASISTENCIA";"12";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3409";"341837";"11";"39374";"111";"102";"10";"7";"7";"0";"7.75";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3410";"341850";"11";"39387";"111";"102";"10";"9";"8";"0";"9";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3411";"341863";"11";"39400";"111";"102";"10";"6";"6";"0";"6.5";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3412";"341876";"11";"39413";"111";"102";"8";"9";"8.5";"0";"9";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3413";"341889";"11";"39426";"111";"102";"10";"5";"5";"0";"7.5";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3414";"341902";"11";"39439";"111";"102";"10";"8";"7.75";"0";"8.5";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3415";"341915";"11";"39452";"111";"102";"10";"8.5";"8.5";"0";"9";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3416";"341928";"11";"39465";"111";"102";"8";"7.5";"7.75";"0";"8";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3417";"341941";"11";"39478";"111";"102";"10";"10";"10";"0";"8.5";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"3418";"341954";"11";"39491";"111";"102";"10";"10";"7.75";"0";"7";"0";"0";"0";"0";"0";"106";"LENGUA Y LITERATURA";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
