"CRDTQMCODIGO";"DTQMCODIGO";"USUCODIGO";"USUCODIGOACT";"QUICODIGO";"MTRNO";"MATCODIGO";"QUIPROMPARCIAL";"QUIEQUIVALENCIA80";"QUIEXAMEN";"QUIEQUIVALENCIA20";"QUIPROMQUIMESTRE";"MTRESTADO";"DTQMESTADO"
"6775";"216701";"112";"112";"9";"2990";"79";"0";"0";"0";"0";"0";"1";"1"
"6776";"216714";"112";"112";"9";"2991";"79";"0";"0";"0";"0";"0";"1";"1"
"6777";"216727";"112";"112";"9";"2992";"79";"0";"0";"0";"0";"0";"1";"1"
"6778";"216740";"112";"112";"9";"2993";"79";"0";"0";"0";"0";"0";"1";"1"
"6779";"216753";"112";"112";"9";"2994";"79";"0";"0";"0";"0";"0";"1";"1"
"6780";"216766";"112";"112";"9";"2995";"79";"0";"0";"0";"0";"0";"1";"1"
"6781";"216779";"112";"112";"9";"2996";"79";"0";"0";"0";"0";"0";"1";"1"
"6782";"216792";"112";"112";"9";"2997";"79";"0";"0";"0";"0";"0";"1";"1"
"6783";"216805";"112";"112";"9";"2998";"79";"0";"0";"0";"0";"0";"1";"1"
"6784";"216818";"112";"112";"9";"2999";"79";"0";"0";"0";"0";"0";"1";"1"
"6785";"216831";"112";"112";"9";"3000";"79";"0";"0";"0";"0";"0";"1";"1"
"6786";"216844";"112";"112";"9";"3001";"79";"0";"0";"0";"0";"0";"1";"1"
"6787";"216857";"112";"112";"9";"3002";"79";"0";"0";"0";"0";"0";"1";"1"
"6788";"216870";"112";"112";"9";"3003";"79";"0";"0";"0";"0";"0";"1";"1"
"6789";"216883";"112";"112";"9";"3004";"79";"0";"0";"0";"0";"0";"1";"1"
"6790";"216896";"112";"112";"9";"3005";"79";"0";"0";"0";"0";"0";"1";"1"
"6791";"216909";"112";"112";"9";"3006";"79";"0";"0";"0";"0";"0";"1";"1"
"6792";"172641";"112";"112";"7";"2959";"79";"0";"0";"0";"0";"0";"1";"1"
"6793";"172966";"112";"112";"7";"2984";"79";"0";"0";"0";"0";"0";"1";"1"
"6794";"172979";"112";"112";"7";"2985";"79";"0";"0";"0";"0";"0";"1";"1"
"6795";"172992";"112";"112";"7";"2986";"79";"0";"0";"0";"0";"0";"1";"1"
"6796";"173005";"112";"112";"7";"2987";"79";"0";"0";"0";"0";"0";"1";"1"
"6797";"173018";"112";"112";"7";"2988";"79";"0";"0";"0";"0";"0";"1";"1"
"6798";"173031";"112";"112";"7";"2989";"79";"0";"0";"0";"0";"0";"1";"1"
"6799";"173044";"112";"112";"7";"2990";"79";"0";"0";"0";"0";"0";"1";"1"
"6800";"173057";"112";"112";"7";"2991";"79";"0";"0";"0";"0";"0";"1";"1"
"6801";"173070";"112";"112";"7";"2992";"79";"0";"0";"0";"0";"0";"1";"1"
"6802";"173083";"112";"112";"7";"2993";"79";"0";"0";"0";"0";"0";"1";"1"
"6803";"173096";"112";"112";"7";"2994";"79";"0";"0";"0";"0";"0";"1";"1"
"6804";"173109";"112";"112";"7";"2995";"79";"0";"0";"0";"0";"0";"1";"1"
"6805";"173122";"112";"112";"7";"2996";"79";"0";"0";"0";"0";"0";"1";"1"
"6806";"173135";"112";"112";"7";"2997";"79";"0";"0";"0";"0";"0";"1";"1"
"6807";"173148";"112";"112";"7";"2998";"79";"0";"0";"0";"0";"0";"1";"1"
"6808";"173161";"112";"112";"7";"2999";"79";"0";"0";"0";"0";"0";"1";"1"
"6809";"173174";"112";"112";"7";"3000";"79";"0";"0";"0";"0";"0";"1";"1"
"6810";"173187";"112";"112";"7";"3001";"79";"0";"0";"0";"0";"0";"1";"1"
"6811";"173200";"112";"112";"7";"3002";"79";"0";"0";"0";"0";"0";"1";"1"
"6812";"173213";"112";"112";"7";"3003";"79";"0";"0";"0";"0";"0";"1";"1"
"6813";"173226";"112";"112";"7";"3004";"79";"0";"0";"0";"0";"0";"1";"1"
"6814";"173239";"112";"112";"7";"3005";"79";"0";"0";"0";"0";"0";"1";"1"
"6815";"173252";"112";"112";"7";"3006";"79";"0";"0";"0";"0";"0";"1";"1"
"6816";"172654";"112";"112";"7";"2960";"79";"0";"0";"0";"0";"0";"1";"1"
"6817";"172667";"112";"112";"7";"2961";"79";"0";"0";"0";"0";"0";"1";"1"
"6818";"172680";"112";"112";"7";"2962";"79";"0";"0";"0";"0";"0";"1";"1"
"6819";"172693";"112";"112";"7";"2963";"79";"0";"0";"0";"0";"0";"1";"1"
"6820";"172706";"112";"112";"7";"2964";"79";"0";"0";"0";"0";"0";"1";"1"
"6821";"172719";"112";"112";"7";"2965";"79";"0";"0";"0";"0";"0";"1";"1"
"6822";"172732";"112";"112";"7";"2966";"79";"0";"0";"0";"0";"0";"1";"1"
"6823";"172745";"112";"112";"7";"2967";"79";"0";"0";"0";"0";"0";"1";"1"
"6824";"172758";"112";"112";"7";"2968";"79";"0";"0";"0";"0";"0";"1";"1"
"6825";"172771";"112";"112";"7";"2969";"79";"0";"0";"0";"0";"0";"1";"1"
"6826";"172784";"112";"112";"7";"2970";"79";"0";"0";"0";"0";"0";"1";"1"
"6827";"172797";"112";"112";"7";"2971";"79";"0";"0";"0";"0";"0";"1";"1"
"6828";"172810";"112";"112";"7";"2972";"79";"0";"0";"0";"0";"0";"1";"1"
"6829";"172823";"112";"112";"7";"2973";"79";"0";"0";"0";"0";"0";"1";"1"
"6830";"172836";"112";"112";"7";"2974";"79";"0";"0";"0";"0";"0";"1";"1"
"6831";"172849";"112";"112";"7";"2975";"79";"0";"0";"0";"0";"0";"1";"1"
"6832";"172862";"112";"112";"7";"2976";"79";"0";"0";"0";"0";"0";"1";"1"
"6833";"172875";"112";"112";"7";"2977";"79";"0";"0";"0";"0";"0";"1";"1"
"6834";"172888";"112";"112";"7";"2978";"79";"0";"0";"0";"0";"0";"1";"1"
"6835";"172901";"112";"112";"7";"2979";"79";"0";"0";"0";"0";"0";"1";"1"
"6836";"172914";"112";"112";"7";"2980";"79";"0";"0";"0";"0";"0";"1";"1"
"6837";"172927";"112";"112";"7";"2981";"79";"0";"0";"0";"0";"0";"1";"1"
"6838";"172940";"112";"112";"7";"2982";"79";"0";"0";"0";"0";"0";"1";"1"
"6839";"172953";"112";"112";"7";"2983";"79";"0";"0";"0";"0";"0";"1";"1"
"6840";"217312";"112";"112";"9";"3111";"80";"0";"0";"0";"0";"0";"1";"1"
"6841";"217325";"112";"112";"9";"3112";"80";"0";"0";"0";"0";"0";"1";"1"
"6842";"217338";"112";"112";"9";"3113";"80";"0";"0";"0";"0";"0";"1";"1"
"6843";"217351";"112";"112";"9";"3114";"80";"0";"0";"0";"0";"0";"1";"1"
"6844";"217364";"112";"112";"9";"3115";"80";"0";"0";"0";"0";"0";"1";"1"
"6845";"217377";"112";"112";"9";"3116";"80";"0";"0";"0";"0";"0";"1";"1"
"6846";"217390";"112";"112";"9";"3117";"80";"0";"0";"0";"0";"0";"1";"1"
"6847";"217403";"112";"112";"9";"3118";"80";"0";"0";"0";"0";"0";"1";"1"
"6848";"217416";"112";"112";"9";"3119";"80";"0";"0";"0";"0";"0";"1";"1"
"6849";"217429";"112";"112";"9";"3120";"80";"0";"0";"0";"0";"0";"1";"1"
"6850";"217442";"112";"112";"9";"3121";"80";"0";"0";"0";"0";"0";"1";"1"
"6851";"217455";"112";"112";"9";"3122";"80";"0";"0";"0";"0";"0";"1";"1"
"6852";"217468";"112";"112";"9";"3123";"80";"0";"0";"0";"0";"0";"1";"1"
"6853";"217481";"112";"112";"9";"3124";"80";"0";"0";"0";"0";"0";"1";"1"
"6854";"217494";"112";"112";"9";"3125";"80";"0";"0";"0";"0";"0";"1";"1"
"6855";"217507";"112";"112";"9";"3126";"80";"0";"0";"0";"0";"0";"1";"1"
"6856";"217520";"112";"112";"9";"3127";"80";"0";"0";"0";"0";"0";"1";"1"
"6857";"217533";"112";"112";"9";"3128";"80";"0";"0";"0";"0";"0";"1";"1"
"6858";"217546";"112";"112";"9";"3129";"80";"0";"0";"0";"0";"0";"1";"1"
"6859";"217559";"112";"112";"9";"3130";"80";"0";"0";"0";"0";"0";"1";"1"
"6860";"217572";"112";"112";"9";"3131";"80";"0";"0";"0";"0";"0";"1";"1"
"6861";"217585";"112";"112";"9";"3132";"80";"0";"0";"0";"0";"0";"1";"1"
"6862";"217598";"112";"112";"9";"3133";"80";"0";"0";"0";"0";"0";"1";"1"
"6863";"217611";"112";"112";"9";"3134";"80";"0";"0";"0";"0";"0";"1";"1"
"6864";"217624";"112";"112";"9";"3135";"80";"0";"0";"0";"0";"0";"1";"1"
"6865";"217637";"112";"112";"9";"3136";"80";"0";"0";"0";"0";"0";"1";"1"
"6866";"217650";"112";"112";"9";"3137";"80";"0";"0";"0";"0";"0";"1";"1"
"6867";"217663";"112";"112";"9";"3138";"80";"0";"0";"0";"0";"0";"1";"1"
"6868";"217676";"112";"112";"9";"3139";"80";"0";"0";"0";"0";"0";"1";"1"
"6869";"217689";"112";"112";"9";"3140";"80";"0";"0";"0";"0";"0";"1";"1"
"6870";"217702";"112";"112";"9";"3141";"80";"0";"0";"0";"0";"0";"1";"1"
"6871";"217715";"112";"112";"9";"3142";"80";"0";"0";"0";"0";"0";"1";"1"
"6872";"217728";"112";"112";"9";"3143";"80";"0";"0";"0";"0";"0";"1";"1"
"6873";"173655";"112";"112";"7";"3111";"80";"0";"0";"0";"0";"0";"1";"1"
"6874";"173668";"112";"112";"7";"3112";"80";"0";"0";"0";"0";"0";"1";"1"
"6875";"173681";"112";"112";"7";"3113";"80";"0";"0";"0";"0";"0";"1";"1"
"6876";"173694";"112";"112";"7";"3114";"80";"0";"0";"0";"0";"0";"1";"1"
"6877";"173707";"112";"112";"7";"3115";"80";"0";"0";"0";"0";"0";"1";"1"
"6878";"173720";"112";"112";"7";"3116";"80";"0";"0";"0";"0";"0";"1";"1"
"6879";"173733";"112";"112";"7";"3117";"80";"0";"0";"0";"0";"0";"1";"1"
"6880";"173746";"112";"112";"7";"3118";"80";"0";"0";"0";"0";"0";"1";"1"
"6881";"173759";"112";"112";"7";"3119";"80";"0";"0";"0";"0";"0";"1";"1"
"6882";"173772";"112";"112";"7";"3120";"80";"0";"0";"0";"0";"0";"1";"1"
"6883";"173785";"112";"112";"7";"3121";"80";"0";"0";"0";"0";"0";"1";"1"
"6884";"173798";"112";"112";"7";"3122";"80";"0";"0";"0";"0";"0";"1";"1"
"6885";"173811";"112";"112";"7";"3123";"80";"0";"0";"0";"0";"0";"1";"1"
"6886";"173824";"112";"112";"7";"3124";"80";"0";"0";"0";"0";"0";"1";"1"
"6887";"173837";"112";"112";"7";"3125";"80";"0";"0";"0";"0";"0";"1";"1"
"6888";"173850";"112";"112";"7";"3126";"80";"0";"0";"0";"0";"0";"1";"1"
"6889";"173863";"112";"112";"7";"3127";"80";"0";"0";"0";"0";"0";"1";"1"
"6890";"173876";"112";"112";"7";"3128";"80";"0";"0";"0";"0";"0";"1";"1"
"6891";"173889";"112";"112";"7";"3129";"80";"0";"0";"0";"0";"0";"1";"1"
"6892";"173902";"112";"112";"7";"3130";"80";"0";"0";"0";"0";"0";"1";"1"
"6893";"173915";"112";"112";"7";"3131";"80";"0";"0";"0";"0";"0";"1";"1"
"6894";"173928";"112";"112";"7";"3132";"80";"0";"0";"0";"0";"0";"1";"1"
"6895";"173941";"112";"112";"7";"3133";"80";"0";"0";"0";"0";"0";"1";"1"
"6896";"173954";"112";"112";"7";"3134";"80";"0";"0";"0";"0";"0";"1";"1"
"6897";"173967";"112";"112";"7";"3135";"80";"0";"0";"0";"0";"0";"1";"1"
"6898";"173980";"112";"112";"7";"3136";"80";"0";"0";"0";"0";"0";"1";"1"
"6899";"173993";"112";"112";"7";"3137";"80";"0";"0";"0";"0";"0";"1";"1"
"6900";"174006";"112";"112";"7";"3138";"80";"0";"0";"0";"0";"0";"1";"1"
"6901";"174019";"112";"112";"7";"3139";"80";"0";"0";"0";"0";"0";"1";"1"
"6902";"174032";"112";"112";"7";"3140";"80";"0";"0";"0";"0";"0";"1";"1"
"6903";"174045";"112";"112";"7";"3141";"80";"0";"0";"0";"0";"0";"1";"1"
"6904";"174058";"112";"112";"7";"3142";"80";"0";"0";"0";"0";"0";"1";"1"
"6905";"174071";"112";"112";"7";"3143";"80";"0";"0";"0";"0";"0";"1";"1"
"6906";"216922";"112";"112";"9";"3077";"80";"0";"0";"0";"0";"0";"1";"1"
"6907";"216935";"112";"112";"9";"3078";"80";"0";"0";"0";"0";"0";"1";"1"
"6908";"216948";"112";"112";"9";"3080";"80";"0";"0";"0";"0";"0";"1";"1"
"6909";"216961";"112";"112";"9";"3081";"80";"0";"0";"0";"0";"0";"1";"1"
"6910";"216974";"112";"112";"9";"3084";"80";"0";"0";"0";"0";"0";"1";"1"
"6911";"216987";"112";"112";"9";"3085";"80";"0";"0";"0";"0";"0";"1";"1"
"6912";"217000";"112";"112";"9";"3086";"80";"0";"0";"0";"0";"0";"1";"1"
"6913";"217013";"112";"112";"9";"3087";"80";"0";"0";"0";"0";"0";"1";"1"
"6914";"217026";"112";"112";"9";"3089";"80";"0";"0";"0";"0";"0";"1";"1"
"6915";"217039";"112";"112";"9";"3090";"80";"0";"0";"0";"0";"0";"1";"1"
"6916";"217052";"112";"112";"9";"3091";"80";"0";"0";"0";"0";"0";"1";"1"
"6917";"217065";"112";"112";"9";"3092";"80";"0";"0";"0";"0";"0";"1";"1"
"6918";"217078";"112";"112";"9";"3093";"80";"0";"0";"0";"0";"0";"1";"1"
"6919";"217091";"112";"112";"9";"3094";"80";"0";"0";"0";"0";"0";"1";"1"
"6920";"217104";"112";"112";"9";"3095";"80";"0";"0";"0";"0";"0";"1";"1"
"6921";"217117";"112";"112";"9";"3096";"80";"0";"0";"0";"0";"0";"1";"1"
"6922";"217130";"112";"112";"9";"3097";"80";"0";"0";"0";"0";"0";"1";"1"
"6923";"217143";"112";"112";"9";"3098";"80";"0";"0";"0";"0";"0";"1";"1"
"6924";"217156";"112";"112";"9";"3099";"80";"0";"0";"0";"0";"0";"1";"1"
"6925";"217169";"112";"112";"9";"3100";"80";"0";"0";"0";"0";"0";"1";"1"
"6926";"217182";"112";"112";"9";"3101";"80";"0";"0";"0";"0";"0";"1";"1"
"6927";"217195";"112";"112";"9";"3102";"80";"0";"0";"0";"0";"0";"1";"1"
"6928";"217208";"112";"112";"9";"3103";"80";"0";"0";"0";"0";"0";"1";"1"
"6929";"217221";"112";"112";"9";"3104";"80";"0";"0";"0";"0";"0";"1";"1"
"6930";"217234";"112";"112";"9";"3105";"80";"0";"0";"0";"0";"0";"1";"1"
"6931";"217247";"112";"112";"9";"3106";"80";"0";"0";"0";"0";"0";"1";"1"
"6932";"217260";"112";"112";"9";"3107";"80";"0";"0";"0";"0";"0";"1";"1"
"6933";"217273";"112";"112";"9";"3108";"80";"0";"0";"0";"0";"0";"1";"1"
"6934";"217286";"112";"112";"9";"3109";"80";"0";"0";"0";"0";"0";"1";"1"
"6935";"217299";"112";"112";"9";"3110";"80";"0";"0";"0";"0";"0";"1";"1"
"6936";"173265";"112";"112";"7";"3077";"80";"0";"0";"0";"0";"0";"1";"1"
"6937";"173278";"112";"112";"7";"3078";"80";"0";"0";"0";"0";"0";"1";"1"
"6938";"173291";"112";"112";"7";"3080";"80";"0";"0";"0";"0";"0";"1";"1"
"6939";"173304";"112";"112";"7";"3081";"80";"0";"0";"0";"0";"0";"1";"1"
"6940";"173317";"112";"112";"7";"3084";"80";"0";"0";"0";"0";"0";"1";"1"
"6941";"173330";"112";"112";"7";"3085";"80";"0";"0";"0";"0";"0";"1";"1"
"6942";"173343";"112";"112";"7";"3086";"80";"0";"0";"0";"0";"0";"1";"1"
"6943";"173356";"112";"112";"7";"3087";"80";"0";"0";"0";"0";"0";"1";"1"
"6944";"173369";"112";"112";"7";"3089";"80";"0";"0";"0";"0";"0";"1";"1"
"6945";"173382";"112";"112";"7";"3090";"80";"0";"0";"0";"0";"0";"1";"1"
"6946";"173395";"112";"112";"7";"3091";"80";"0";"0";"0";"0";"0";"1";"1"
"6947";"173408";"112";"112";"7";"3092";"80";"0";"0";"0";"0";"0";"1";"1"
"6948";"173421";"112";"112";"7";"3093";"80";"0";"0";"0";"0";"0";"1";"1"
"6949";"173434";"112";"112";"7";"3094";"80";"0";"0";"0";"0";"0";"1";"1"
"6950";"173447";"112";"112";"7";"3095";"80";"0";"0";"0";"0";"0";"1";"1"
"6951";"173460";"112";"112";"7";"3096";"80";"0";"0";"0";"0";"0";"1";"1"
"6952";"173473";"112";"112";"7";"3097";"80";"0";"0";"0";"0";"0";"1";"1"
"6953";"173486";"112";"112";"7";"3098";"80";"0";"0";"0";"0";"0";"1";"1"
"6954";"173499";"112";"112";"7";"3099";"80";"0";"0";"0";"0";"0";"1";"1"
"6955";"173512";"112";"112";"7";"3100";"80";"0";"0";"0";"0";"0";"1";"1"
"6956";"173525";"112";"112";"7";"3101";"80";"0";"0";"0";"0";"0";"1";"1"
"6957";"173538";"112";"112";"7";"3102";"80";"0";"0";"0";"0";"0";"1";"1"
"6958";"173551";"112";"112";"7";"3103";"80";"0";"0";"0";"0";"0";"1";"1"
"6959";"173564";"112";"112";"7";"3104";"80";"0";"0";"0";"0";"0";"1";"1"
"6960";"173577";"112";"112";"7";"3105";"80";"0";"0";"0";"0";"0";"1";"1"
"6961";"173590";"112";"112";"7";"3106";"80";"0";"0";"0";"0";"0";"1";"1"
"6962";"173603";"112";"112";"7";"3107";"80";"0";"0";"0";"0";"0";"1";"1"
"6963";"173616";"112";"112";"7";"3108";"80";"0";"0";"0";"0";"0";"1";"1"
"6964";"173629";"112";"112";"7";"3109";"80";"0";"0";"0";"0";"0";"1";"1"
"6965";"173642";"112";"112";"7";"3110";"80";"0";"0";"0";"0";"0";"1";"1"
"6966";"218157";"112";"112";"9";"3245";"81";"0";"0";"0";"0";"0";"1";"1"
"6967";"218170";"112";"112";"9";"3246";"81";"0";"0";"0";"0";"0";"1";"1"
"6968";"218183";"112";"112";"9";"3247";"81";"0";"0";"0";"0";"0";"1";"1"
"6969";"218196";"112";"112";"9";"3248";"81";"0";"0";"0";"0";"0";"1";"1"
"6970";"218209";"112";"112";"9";"3249";"81";"0";"0";"0";"0";"0";"1";"1"
"6971";"218222";"112";"112";"9";"3250";"81";"0";"0";"0";"0";"0";"1";"1"
"6972";"218235";"112";"112";"9";"3251";"81";"0";"0";"0";"0";"0";"1";"1"
"6973";"218248";"112";"112";"9";"3252";"81";"0";"0";"0";"0";"0";"1";"1"
"6974";"218261";"112";"112";"9";"3253";"81";"0";"0";"0";"0";"0";"1";"1"
"6975";"218274";"112";"112";"9";"3254";"81";"0";"0";"0";"0";"0";"1";"1"
"6976";"218287";"112";"112";"9";"3255";"81";"0";"0";"0";"0";"0";"1";"1"
"6977";"218300";"112";"112";"9";"3256";"81";"0";"0";"0";"0";"0";"1";"1"
"6978";"218313";"112";"112";"9";"3257";"81";"0";"0";"0";"0";"0";"1";"1"
"6979";"218326";"112";"112";"9";"3258";"81";"0";"0";"0";"0";"0";"1";"1"
"6980";"218339";"112";"112";"9";"3259";"81";"0";"0";"0";"0";"0";"1";"1"
"6981";"218352";"112";"112";"9";"3260";"81";"0";"0";"0";"0";"0";"1";"1"
"6982";"218365";"112";"112";"9";"3261";"81";"0";"0";"0";"0";"0";"1";"1"
"6983";"218378";"112";"112";"9";"3262";"81";"0";"0";"0";"0";"0";"1";"1"
"6984";"218391";"112";"112";"9";"3263";"81";"0";"0";"0";"0";"0";"1";"1"
"6985";"218404";"112";"112";"9";"3264";"81";"0";"0";"0";"0";"0";"1";"1"
"6986";"218417";"112";"112";"9";"3265";"81";"0";"0";"0";"0";"0";"1";"1"
"6987";"218430";"112";"112";"9";"3266";"81";"0";"0";"0";"0";"0";"1";"1"
"6988";"218443";"112";"112";"9";"3267";"81";"0";"0";"0";"0";"0";"1";"1"
"6989";"218456";"112";"112";"9";"3268";"81";"0";"0";"0";"0";"0";"1";"1"
"6990";"218469";"112";"112";"9";"3269";"81";"0";"0";"0";"0";"0";"1";"1"
"6991";"218482";"112";"112";"9";"3270";"81";"0";"0";"0";"0";"0";"1";"1"
"6992";"218495";"112";"112";"9";"3271";"81";"0";"0";"0";"0";"0";"1";"1"
"6993";"218508";"112";"112";"9";"3272";"81";"0";"0";"0";"0";"0";"1";"1"
"6994";"218521";"112";"112";"9";"3273";"81";"0";"0";"0";"0";"0";"1";"1"
"6995";"218534";"112";"112";"9";"3274";"81";"0";"0";"0";"0";"0";"1";"1"
"6996";"218547";"112";"112";"9";"3346";"81";"0";"0";"0";"0";"0";"1";"1"
"6997";"174500";"112";"112";"7";"3245";"81";"0";"0";"0";"0";"0";"1";"1"
"6998";"174513";"112";"112";"7";"3246";"81";"0";"0";"0";"0";"0";"1";"1"
"6999";"174526";"112";"112";"7";"3247";"81";"0";"0";"0";"0";"0";"1";"1"
"7000";"174539";"112";"112";"7";"3248";"81";"0";"0";"0";"0";"0";"1";"1"
"7001";"174552";"112";"112";"7";"3249";"81";"0";"0";"0";"0";"0";"1";"1"
"7002";"174565";"112";"112";"7";"3250";"81";"0";"0";"0";"0";"0";"1";"1"
"7003";"174578";"112";"112";"7";"3251";"81";"0";"0";"0";"0";"0";"1";"1"
"7004";"174591";"112";"112";"7";"3252";"81";"0";"0";"0";"0";"0";"1";"1"
"7005";"174604";"112";"112";"7";"3253";"81";"0";"0";"0";"0";"0";"1";"1"
"7006";"174617";"112";"112";"7";"3254";"81";"0";"0";"0";"0";"0";"1";"1"
"7007";"174630";"112";"112";"7";"3255";"81";"0";"0";"0";"0";"0";"1";"1"
"7008";"174643";"112";"112";"7";"3256";"81";"0";"0";"0";"0";"0";"1";"1"
"7009";"174656";"112";"112";"7";"3257";"81";"0";"0";"0";"0";"0";"1";"1"
"7010";"174669";"112";"112";"7";"3258";"81";"0";"0";"0";"0";"0";"1";"1"
"7011";"174682";"112";"112";"7";"3259";"81";"0";"0";"0";"0";"0";"1";"1"
"7012";"174695";"112";"112";"7";"3260";"81";"0";"0";"0";"0";"0";"1";"1"
"7013";"174708";"112";"112";"7";"3261";"81";"0";"0";"0";"0";"0";"1";"1"
"7014";"174721";"112";"112";"7";"3262";"81";"0";"0";"0";"0";"0";"1";"1"
"7015";"174734";"112";"112";"7";"3263";"81";"0";"0";"0";"0";"0";"1";"1"
"7016";"174747";"112";"112";"7";"3264";"81";"0";"0";"0";"0";"0";"1";"1"
"7017";"174760";"112";"112";"7";"3265";"81";"0";"0";"0";"0";"0";"1";"1"
"7018";"174773";"112";"112";"7";"3266";"81";"0";"0";"0";"0";"0";"1";"1"
"7019";"174786";"112";"112";"7";"3267";"81";"0";"0";"0";"0";"0";"1";"1"
"7020";"174799";"112";"112";"7";"3268";"81";"0";"0";"0";"0";"0";"1";"1"
"7021";"174812";"112";"112";"7";"3269";"81";"0";"0";"0";"0";"0";"1";"1"
"7022";"174825";"112";"112";"7";"3270";"81";"0";"0";"0";"0";"0";"1";"1"
"7023";"174838";"112";"112";"7";"3271";"81";"0";"0";"0";"0";"0";"1";"1"
"7024";"174851";"112";"112";"7";"3272";"81";"0";"0";"0";"0";"0";"1";"1"
"7025";"174864";"112";"112";"7";"3273";"81";"0";"0";"0";"0";"0";"1";"1"
"7026";"174877";"112";"112";"7";"3274";"81";"0";"0";"0";"0";"0";"1";"1"
"7027";"174890";"112";"112";"7";"3346";"81";"0";"0";"0";"0";"0";"1";"1"
"7028";"217741";"112";"112";"9";"3212";"81";"0";"0";"0";"0";"0";"1";"1"
"7029";"217754";"112";"112";"9";"3213";"81";"0";"0";"0";"0";"0";"1";"1"
"7030";"217767";"112";"112";"9";"3215";"81";"0";"0";"0";"0";"0";"1";"1"
"7031";"217780";"112";"112";"9";"3216";"81";"0";"0";"0";"0";"0";"1";"1"
"7032";"217793";"112";"112";"9";"3217";"81";"0";"0";"0";"0";"0";"1";"1"
"7033";"217806";"112";"112";"9";"3218";"81";"0";"0";"0";"0";"0";"1";"1"
"7034";"217819";"112";"112";"9";"3219";"81";"0";"0";"0";"0";"0";"1";"1"
"7035";"217832";"112";"112";"9";"3220";"81";"0";"0";"0";"0";"0";"1";"1"
"7036";"217845";"112";"112";"9";"3221";"81";"0";"0";"0";"0";"0";"1";"1"
"7037";"217858";"112";"112";"9";"3222";"81";"0";"0";"0";"0";"0";"1";"1"
"7038";"217871";"112";"112";"9";"3223";"81";"0";"0";"0";"0";"0";"1";"1"
"7039";"217884";"112";"112";"9";"3224";"81";"0";"0";"0";"0";"0";"1";"1"
"7040";"217897";"112";"112";"9";"3225";"81";"0";"0";"0";"0";"0";"1";"1"
"7041";"217910";"112";"112";"9";"3226";"81";"0";"0";"0";"0";"0";"1";"1"
"7042";"217923";"112";"112";"9";"3227";"81";"0";"0";"0";"0";"0";"1";"1"
"7043";"217936";"112";"112";"9";"3228";"81";"0";"0";"0";"0";"0";"1";"1"
"7044";"217949";"112";"112";"9";"3229";"81";"0";"0";"0";"0";"0";"1";"1"
"7045";"217962";"112";"112";"9";"3230";"81";"0";"0";"0";"0";"0";"1";"1"
"7046";"217975";"112";"112";"9";"3231";"81";"0";"0";"0";"0";"0";"1";"1"
"7047";"217988";"112";"112";"9";"3232";"81";"0";"0";"0";"0";"0";"1";"1"
"7048";"218001";"112";"112";"9";"3233";"81";"0";"0";"0";"0";"0";"1";"1"
"7049";"218014";"112";"112";"9";"3234";"81";"0";"0";"0";"0";"0";"1";"1"
"7050";"218027";"112";"112";"9";"3235";"81";"0";"0";"0";"0";"0";"1";"1"
"7051";"218040";"112";"112";"9";"3236";"81";"0";"0";"0";"0";"0";"1";"1"
"7052";"218053";"112";"112";"9";"3237";"81";"0";"0";"0";"0";"0";"1";"1"
"7053";"218066";"112";"112";"9";"3238";"81";"0";"0";"0";"0";"0";"1";"1"
"7054";"218079";"112";"112";"9";"3239";"81";"0";"0";"0";"0";"0";"1";"1"
"7055";"218092";"112";"112";"9";"3240";"81";"0";"0";"0";"0";"0";"1";"1"
"7056";"218105";"112";"112";"9";"3241";"81";"0";"0";"0";"0";"0";"1";"1"
"7057";"218118";"112";"112";"9";"3242";"81";"0";"0";"0";"0";"0";"1";"1"
"7058";"218131";"112";"112";"9";"3243";"81";"0";"0";"0";"0";"0";"1";"1"
"7059";"218144";"112";"112";"9";"3244";"81";"0";"0";"0";"0";"0";"1";"1"
"7060";"174084";"112";"112";"7";"3212";"81";"0";"0";"0";"0";"0";"1";"1"
"7061";"174097";"112";"112";"7";"3213";"81";"0";"0";"0";"0";"0";"1";"1"
"7062";"174110";"112";"112";"7";"3215";"81";"0";"0";"0";"0";"0";"1";"1"
"7063";"174123";"112";"112";"7";"3216";"81";"0";"0";"0";"0";"0";"1";"1"
"7064";"174136";"112";"112";"7";"3217";"81";"0";"0";"0";"0";"0";"1";"1"
"7065";"174149";"112";"112";"7";"3218";"81";"0";"0";"0";"0";"0";"1";"1"
"7066";"174162";"112";"112";"7";"3219";"81";"0";"0";"0";"0";"0";"1";"1"
"7067";"174175";"112";"112";"7";"3220";"81";"0";"0";"0";"0";"0";"1";"1"
"7068";"174188";"112";"112";"7";"3221";"81";"0";"0";"0";"0";"0";"1";"1"
"7069";"174201";"112";"112";"7";"3222";"81";"0";"0";"0";"0";"0";"1";"1"
"7070";"174214";"112";"112";"7";"3223";"81";"0";"0";"0";"0";"0";"1";"1"
"7071";"174227";"112";"112";"7";"3224";"81";"0";"0";"0";"0";"0";"1";"1"
"7072";"174240";"112";"112";"7";"3225";"81";"0";"0";"0";"0";"0";"1";"1"
"7073";"174253";"112";"112";"7";"3226";"81";"0";"0";"0";"0";"0";"1";"1"
"7074";"174266";"112";"112";"7";"3227";"81";"0";"0";"0";"0";"0";"1";"1"
